1;B44BNRM4;Valid;1
2;B44HY4T8;Valid;1
3;B44GVWTA;Valid;1
4;B44NXYLW;Valid;1
5;B44ZJLOI;Valid;1
6;B44Q2M5X;Valid;1
7;B44P8V08;Valid;1
8;B44DO963;Valid;1
9;B445LGH9;Valid;1
10;B44ET8TK;Valid;1
11;B44PQXCA;Valid;1
12;B44BFDVV;Valid;1
13;B444NFBR;Valid;1
14;B442E2PX;Valid;1
15;B44VRIXR;Valid;1
16;B44EUCJH;Valid;1
17;B44T8WJ0;Valid;1
18;B4483YNE;Valid;1
19;B44UYUDE;Valid;1
20;B44WFS2P;Valid;1
21;B444S0PE;Valid;1
22;B4432OOX;Valid;1
23;B44K10PV;Valid;1
24;B44AXE44;Valid;1
25;B44KJLX9;Valid;1
26;B44DSI09;Valid;1
27;B44RCQ5G;Valid;1
28;B44F8PYB;Valid;1
29;B44MF4BL;Valid;1
30;B44T03S8;Valid;1
31;B44IALNT;Valid;1
32;B44R8YQO;Valid;1
33;B44P791J;Valid;1
34;B448MHBP;Valid;1
35;B446DL50;Valid;1
36;B44Y9BPW;Valid;1
37;B44RXH35;Valid;1
38;B44G6JMD;Valid;1
39;B44FX4F4;Valid;1
40;B44RFCYD;Valid;1
41;B445S0WG;Valid;1
42;B44B9GJZ;Valid;1
43;B44WTRS7;Valid;1
44;B44YLR9A;Valid;1
45;B44FWZSX;Valid;1
46;B44PZK0T;Valid;1
47;B44KM3RZ;Valid;1
48;B44V706C;Valid;1
49;B44XLGTO;Valid;1
50;B446QHDC;Valid;1
51;B44Q1IUK;Valid;1
52;B44TJVMI;Valid;1
53;B441VMTJ;Valid;1
54;B44EXCL0;Valid;1
55;B4476UY2;Valid;1
56;B44YG9B7;Valid;1
57;B44VZBRS;Valid;1
58;B44GBICN;Valid;1
59;B44LMJS0;Valid;1
60;B44FXHTD;Valid;1
61;B44OLHDO;Valid;1
62;B44UCAYC;Valid;1
63;B444LIGM;Valid;1
64;B44K63GF;Valid;1
65;B44RTLWQ;Valid;1
66;B44WO1OS;Valid;1
67;B449YBJ9;Valid;1
68;B44LT2ZS;Valid;1
69;B445R89P;Valid;1
70;B44KBGJW;Valid;1
71;B443498A;Valid;1
72;B44FKG24;Valid;1
73;B4465V6E;Valid;1
74;B44CJBOA;Valid;1
75;B44MJTRT;Valid;1
76;B44NU33G;Valid;1
77;B44SAC14;Valid;1
78;B44JB7WP;Valid;1
79;B44F8S9E;Valid;1
80;B44YUCK4;Valid;1
81;B44OFXJ1;Valid;1
82;B44M3CCQ;Valid;1
83;B44JLWHG;Valid;1
84;B44RTNB8;Valid;1
85;B44NZ3V1;Valid;1
86;B44XFGJT;Valid;1
87;B44IF88K;Valid;1
88;B44UJM5V;Valid;1
89;B44LECWP;Valid;1
90;B44RIURA;Valid;1
91;B44ZJPK4;Valid;1
92;B44N6ZOM;Valid;1
93;B44FZHVO;Valid;1
94;B44E6HD3;Valid;1
95;B446R1S6;Valid;1
96;B44F5EPS;Valid;1
97;B44C9X8Z;Valid;1
98;B44PN3P7;Valid;1
99;B44QIE7O;Valid;1
100;B44YHSDH;Valid;1
101;B44C8AK1;Valid;1
102;B44PN84P;Valid;1
103;B4475ZAU;Valid;1
104;B440FOXM;Valid;1
105;B4410B6C;Valid;1
106;B44O9837;Valid;1
107;B44WUFDP;Valid;1
108;B44RZXG9;Valid;1
109;B44HY4E4;Valid;1
110;B448DQVS;Valid;1
111;B442UI32;Valid;1
112;B44L7RB6;Valid;1
113;B44SCDNI;Valid;1
114;B44SJXD0;Valid;1
115;B440L9FM;Valid;1
116;B4453T7M;Valid;1
117;B44AC6BL;Valid;1
118;B44CLUSO;Valid;1
119;B442B43F;Valid;1
120;B44VHQZL;Valid;1
121;B44IFP09;Valid;1
122;B44EVVAT;Valid;1
123;B44XYKKG;Valid;1
124;B44JOVLY;Valid;1
125;B445QM9C;Valid;1
126;B444RM0J;Valid;1
127;B4470VAG;Valid;1
128;B44AD635;Valid;1
129;B44839TK;Valid;1
130;B44R327G;Valid;1
131;B44PX397;Valid;1
132;B44G10ZU;Valid;1
133;B44QH0HU;Valid;1
134;B44J5QLY;Valid;1
135;B44AF8CS;Valid;1
136;B448096C;Valid;1
137;B44GVMTJ;Valid;1
138;B44FWHFA;Valid;1
139;B44SMUSE;Valid;1
140;B44RT2FL;Valid;1
141;B44R4RBO;Valid;1
142;B44D06I8;Valid;1
143;B44V1ZVZ;Valid;1
144;B44OFLWV;Valid;1
145;B4431SZH;Valid;1
146;B44SQO8I;Valid;1
147;B44ZXTVL;Valid;1
148;B44C2Z0O;Valid;1
149;B4492EJ4;Valid;1
150;B44AEHM2;Valid;1
151;B44C6A8P;Valid;1
152;B44YJQGP;Valid;1
153;B44FSGQO;Valid;1
154;B44JY1QX;Valid;1
155;B44HUCYU;Valid;1
156;B44H0ULA;Valid;1
157;B4432FUI;Valid;1
158;B44M6KXY;Valid;1
159;B44PFVLI;Valid;1
160;B4438F1U;Valid;1
161;B445ZKNR;Valid;1
162;B440FDUD;Valid;1
163;B4476NU0;Valid;1
164;B44H62SU;Valid;1
165;B44KONDZ;Valid;1
166;B44QSXBR;Valid;1
167;B44XELZ7;Valid;1
168;B446C90Q;Valid;1
169;B44ALU3A;Valid;1
170;B44S1LMA;Valid;1
171;B440TC8E;Valid;1
172;B44141ZE;Valid;1
173;B44XUU8M;Valid;1
174;B44NYC35;Valid;1
175;B44I3YC8;Valid;1
176;B444V4VP;Valid;1
177;B44A40I8;Valid;1
178;B44T7YO8;Valid;1
179;B44PHYYW;Valid;1
180;B44SKTKB;Valid;1
181;B44R0BYA;Valid;1
182;B44EX9B3;Valid;1
183;B44YDL0F;Valid;1
184;B44Z1S4O;Valid;1
